sample_id,release,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,data_type,filetype,library_layout,library_selection,shear_method,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
HG00609,2,HG00609-38a-1_S9_L001_R1_001.fastq.gz,SRR30613699,SRP305758,PRJNA701308,SAMN26237492,HG00609-38a-1-1_S9_L001_R1_001-1_S9_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15539181423,5.01,0.52783,s3://human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-1_S9_L001_R1_001.fastq.gz,15.54,HiC,,
HG00609,2,HG00609-38a-1_S9_L001_R2_001.fastq.gz,SRR30613699,SRP305758,PRJNA701308,SAMN26237492,HG00609-38a-1-1_S9_L001_R1_001-1_S9_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15538962800,5.01,0.481616,s3://human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-1_S9_L001_R2_001.fastq.gz,15.54,HiC,,
HG00621,2,NWM235b-2_S19_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17530614417,5.66,0.516692,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L001_R1_001.fastq.gz,17.53,add_to_index,,
HG00621,2,NWM235b-2_S19_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17530616002,5.66,0.502953,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L001_R2_001.fastq.gz,17.53,add_to_index,,
HG00621,2,NWM235b-2_S19_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17847792510,5.76,0.546723,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L002_R1_001.fastq.gz,17.85,add_to_index,,
HG00621,2,NWM235b-2_S19_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17848199334,5.76,0.498094,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L002_R2_001.fastq.gz,17.85,add_to_index,,
HG00621,2,NWM235b-2_S19_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17947430237,5.79,0.569666,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L003_R1_001.fastq.gz,17.95,add_to_index,,
HG00621,2,NWM235b-2_S19_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17947721453,5.79,0.506867,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L003_R2_001.fastq.gz,17.95,add_to_index,,
HG00621,2,NWM235b-2_S19_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18461859590,5.96,0.539157,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L004_R1_001.fastq.gz,18.46,add_to_index,,
HG00621,2,NWM235b-2_S19_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18462480739,5.96,0.516649,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-2_S19_L004_R2_001.fastq.gz,18.46,add_to_index,,
HG00621,2,NWM235b-1_S15_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18770438458,6.05,0.546468,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L001_R1_001.fastq.gz,18.77,add_to_index,,
HG00621,2,NWM235b-1_S15_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18770325204,6.05,0.526653,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L001_R2_001.fastq.gz,18.77,add_to_index,,
HG00621,2,NWM235b-1_S15_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19027379778,6.14,0.553764,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L002_R1_001.fastq.gz,19.03,add_to_index,,
HG00621,2,NWM235b-1_S15_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19027702824,6.14,0.492857,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L002_R2_001.fastq.gz,19.03,add_to_index,,
HG00621,2,NWM235b-1_S15_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19092900064,6.16,0.487123,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L003_R1_001.fastq.gz,19.09,add_to_index,,
HG00621,2,NWM235b-1_S15_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19093054924,6.16,0.504104,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L003_R2_001.fastq.gz,19.09,add_to_index,,
HG00621,2,NWM235b-1_S15_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19870748648,6.41,0.54811,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L004_R1_001.fastq.gz,19.87,add_to_index,,
HG00621,2,NWM235b-1_S15_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861653,NWM235b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19871235271,6.41,0.528403,s3://human-pangenomics/working/HPRC/HG00621/raw_data/hic/NWM235b-1_S15_L004_R2_001.fastq.gz,19.87,add_to_index,,
HG00639,2,HG00639-2_S6_L003_R1_001.fastq.gz,SRR30310942,SRP305758,PRJNA701308,SAMN33758781,HG00639-2_S6_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,55624447424,17.94,0.454326,s3://human-pangenomics/working/HPRC/HG00639/raw_data/hic/HG00639-2_S6_L003_R1_001.fastq.gz,55.62,HiC,,
HG00639,2,HG00639-2_S6_L003_R2_001.fastq.gz,SRR30310942,SRP305758,PRJNA701308,SAMN33758781,HG00639-2_S6_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,55624447424,17.94,0.454326,s3://human-pangenomics/working/HPRC/HG00639/raw_data/hic/HG00639-2_S6_L003_R2_001.fastq.gz,55.62,HiC,,
HG00639,2,HG00639-1_S6_L002_R1_001.fastq.gz,SRR30310943,SRP305758,PRJNA701308,SAMN33758781,HG00639-1_S6_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,88846013898,28.66,0.424694,s3://human-pangenomics/working/HPRC/HG00639/raw_data/hic/HG00639-1_S6_L002_R1_001.fastq.gz,88.85,HiC,,
HG00639,2,HG00639-1_S6_L002_R2_001.fastq.gz,SRR30310943,SRP305758,PRJNA701308,SAMN33758781,HG00639-1_S6_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,88846013898,28.66,0.424694,s3://human-pangenomics/working/HPRC/HG00639/raw_data/hic/HG00639-1_S6_L002_R2_001.fastq.gz,88.85,HiC,,
HG00642,2,HG00642-33b-2_S10_L004_R1_001.fastq.gz,SRR30613683,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L004_R1_001-2_S10_L004_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17742358903,5.72,0.489863,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L004_R1_001.fastq.gz,17.74,HiC,,
HG00642,2,HG00642-33b-2_S10_L004_R2_001.fastq.gz,SRR30613683,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L004_R1_001-2_S10_L004_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17735122754,5.72,0.519703,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L004_R2_001.fastq.gz,17.74,HiC,,
HG00642,2,HG00642-33b-2_S10_L002_R1_001.fastq.gz,SRR30613744,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L002_R1_001-2_S10_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18169055248,5.86,0.500443,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L002_R1_001.fastq.gz,18.17,HiC,,
HG00642,2,HG00642-33b-2_S10_L002_R2_001.fastq.gz,SRR30613744,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L002_R1_001-2_S10_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18161898712,5.86,0.517358,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L002_R2_001.fastq.gz,18.16,HiC,,
HG00642,2,HG00642-33b-2_S10_L003_R1_001.fastq.gz,SRR30613694,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L003_R1_001-2_S10_L003_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18199440590,5.87,0.494904,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L003_R1_001.fastq.gz,18.20,HiC,,
HG00642,2,HG00642-33b-2_S10_L003_R2_001.fastq.gz,SRR30613694,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L003_R1_001-2_S10_L003_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18192290032,5.87,0.529195,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L003_R2_001.fastq.gz,18.19,HiC,,
HG00642,2,HG00642-33b-2_S10_L001_R1_001.fastq.gz,SRR30613753,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L001_R1_001-2_S10_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18552268209,5.98,0.488832,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L001_R1_001.fastq.gz,18.55,HiC,,
HG00642,2,HG00642-33b-2_S10_L001_R2_001.fastq.gz,SRR30613753,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-2-2_S10_L001_R1_001-2_S10_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18545179698,5.98,0.530213,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L001_R2_001.fastq.gz,18.55,HiC,,
HG00642,2,HG00642-33b-1_S9_L004_R2_001.fastq.gz,SRR30613860,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L004_R1_001-1_S9_L004_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20223836184,6.52,0.50337,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L004_R2_001.fastq.gz,20.22,HiC,,
HG00642,2,HG00642-33b-1_S9_L004_R1_001.fastq.gz,SRR30613860,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L004_R1_001-1_S9_L004_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20231917492,6.53,0.463337,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L004_R1_001.fastq.gz,20.23,HiC,,
HG00642,2,HG00642-33b-1_S9_L002_R1_001.fastq.gz,SRR30613606,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L002_R1_001-1_S9_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20688069145,6.67,0.512407,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L002_R1_001.fastq.gz,20.69,HiC,,
HG00642,2,HG00642-33b-1_S9_L002_R2_001.fastq.gz,SRR30613606,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L002_R1_001-1_S9_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20680099632,6.67,0.542202,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L002_R2_001.fastq.gz,20.68,HiC,,
HG00642,2,HG00642-33b-1_S9_L003_R1_001.fastq.gz,SRR30613873,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L003_R1_001-1_S9_L003_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20676101807,6.67,0.478242,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L003_R1_001.fastq.gz,20.68,HiC,,
HG00642,2,HG00642-33b-1_S9_L003_R2_001.fastq.gz,SRR30613873,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L003_R1_001-1_S9_L003_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20668110100,6.67,0.51377,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L003_R2_001.fastq.gz,20.67,HiC,,
HG00642,2,HG00642-33b-1_S9_L001_R2_001.fastq.gz,SRR30613615,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L001_R1_001-1_S9_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21121058813,6.81,0.508042,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L001_R2_001.fastq.gz,21.12,HiC,,
HG00642,2,HG00642-33b-1_S9_L001_R1_001.fastq.gz,SRR30613615,SRP305758,PRJNA701308,SAMN26267378,HG00642-33b-1-1_S9_L001_R1_001-1_S9_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21128977021,6.82,0.484121,s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L001_R1_001.fastq.gz,21.13,HiC,,
HG00658,2,HG00658-1_S6_L004_R1_001.fastq.gz,SRR30310940,SRP305758,PRJNA701308,SAMN37797096,HG00658-1_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,48698842692,15.71,0.407118,s3://human-pangenomics/working/HPRC/HG00658/raw_data/hic/HG00658-1_S6_L004_R1_001.fastq.gz,48.70,HiC,,
HG00658,2,HG00658-1_S6_L004_R2_001.fastq.gz,SRR30310940,SRP305758,PRJNA701308,SAMN37797096,HG00658-1_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,48698842692,15.71,0.407118,s3://human-pangenomics/working/HPRC/HG00658/raw_data/hic/HG00658-1_S6_L004_R2_001.fastq.gz,48.70,HiC,,
HG00658,2,HG00658-2_S12_L004_R1_001.fastq.gz,SRR30310939,SRP305758,PRJNA701308,SAMN37797096,HG00658-2_S12_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,50947499509,16.43,0.425113,s3://human-pangenomics/working/HPRC/HG00658/raw_data/hic/HG00658-2_S12_L004_R1_001.fastq.gz,50.95,HiC,,
HG00658,2,HG00658-2_S12_L004_R2_001.fastq.gz,SRR30310939,SRP305758,PRJNA701308,SAMN37797096,HG00658-2_S12_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,50947499509,16.43,0.425113,s3://human-pangenomics/working/HPRC/HG00658/raw_data/hic/HG00658-2_S12_L004_R2_001.fastq.gz,50.95,HiC,,
HG00662,3,HG00662-1_FC1_S21_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,42515702695,13.71,0.373066,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-1_FC1_S21_L002_R2_001.fastq.gz,42.52,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-2_FC1_S22_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29900965791,9.65,0.385827,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-2_FC1_S22_L002_R2_001.fastq.gz,29.90,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-2_FC2_S22_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32747766224,10.56,0.389035,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-2_FC2_S22_L002_R2_001.fastq.gz,32.75,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-1_FC2_S21_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46207554998,14.91,0.392001,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-1_FC2_S21_L002_R2_001.fastq.gz,46.21,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-2_FC2_S22_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32747766224,10.56,0.405276,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-2_FC2_S22_L002_R1_001.fastq.gz,32.75,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-1_FC2_S21_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46207554998,14.91,0.413824,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-1_FC2_S21_L002_R1_001.fastq.gz,46.21,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-1_FC1_S21_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,42515702695,13.71,0.423136,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-1_FC1_S21_L002_R1_001.fastq.gz,42.52,HPRC-OmniC-100124Pools,,
HG00662,3,HG00662-2_FC1_S22_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021678,HG00662-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29900965791,9.65,0.433863,s3://human-pangenomics/working/HPRC/HG00662/raw_data/hic/HG00662-2_FC1_S22_L002_R1_001.fastq.gz,29.90,HPRC-OmniC-100124Pools,,
HG00673,2,NWM237b-1_S17_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861654,NWM237b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15952519908,5.15,0.533885,s3://human-pangenomics/working/HPRC/HG00673/raw_data/hic/NWM237b-1_S17_L001_R1_001.fastq.gz,15.95,add_to_index,,
HG00673,2,NWM237b-1_S17_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN17861654,NWM237b-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15952538987,5.15,0.524717,s3://human-pangenomics/working/HPRC/HG00673/raw_data/hic/NWM237b-1_S17_L001_R2_001.fastq.gz,15.95,add_to_index,,
